network,chain,chain_seed,spe,spe_nom,accepted,proposals,acc_rate_cum,acc_rate_interval,M_inter,M_total,final,stalled,n,m,n_comms,Q,p_intra,sd_s,mu_s,delta,mu_intra,mu_inter,r_pb,auc_s,auc_prod,hb,deg_R2,hub_inter_frac,nonhub_inter_frac,hub_inter_lift,assort_deg,transitivity,avg_local_cc,tri_intra,tri_inter,tri_frac_intra_ge1,tri_frac_inter_ge1,comm_size_mean,comm_size_max_frac,comm_size_gini,seconds
ca-GrQc,down,2,0.15,0.15,2013,57480,0.035020876826722336,0.028214616096207217,152314,6589737,0,0,4158,13422,42,0.7660546497441542,0.8106094471762777,0.2693865942691204,0.3097898971837282,-0.2046858794468872,0.2710243253200725,0.4757102047669597,-0.29771237672157186,0.23248950716203082,0.7374241059031795,0.1012700735295393,0.20120241734161926,0.09698275862068965,0.24609281077182016,0.5120781220326106,0.5920085030140517,0.5895383886380688,0.2820965047921953,12.344669117647058,0.022423288749016522,0.8416360294117647,0.022029897718332022,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down,2,0.2,0.2,2684,88759,0.030239187012021315,0.02145209245819879,127224,6584313,0,0,4158,13422,42,0.752792840773807,0.7973476382059306,0.265650011052031,0.3097898971837282,-0.25700952887430234,0.25770630915376974,0.5147158380280721,-0.3889010162833647,0.18678198550023634,0.7857665073598118,0.07752259753035863,0.20120241734161926,0.09094472755782046,0.27115384615384613,0.4487721078239214,0.5905814846463661,0.5856291050768037,0.2494569488946973,12.469351523079798,0.010661764705882353,0.8286301625864324,0.010661764705882353,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down,2,0.3,0.3,4027,163688,0.024601681247250866,0.017923634373873933,95111,6611791,0,0,4158,13422,42,0.7455658999304156,0.7901206973625391,0.2628414836711965,0.3097898971837282,-0.3303778374594041,0.24045042705087602,0.5708282645102801,-0.5118568522034224,0.12913569312202786,0.8519903321535561,0.05494500005533438,0.20120241734161926,0.07168106834249803,0.2943577430972389,0.3415347175339043,0.5978107639065553,0.5812986192463112,0.2098811261534389,12.492126355492692,0.003549875754348598,0.8057520037718058,0.003549875754348598,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down,2,0.4,0.4,5369,268755,0.019977302747855852,0.012772802116744553,72091,6646441,0,0,4158,13422,42,0.7520477953260347,0.7966025927581583,0.2642767957883433,0.3097898971837282,-0.3838180880225823,0.23172229322741397,0.6155403812499963,-0.5846015589891381,0.09205085038418372,0.8961952998990036,0.042946179194416664,0.20120241734161926,0.05430932703659976,0.29424460431654675,0.26701091116675535,0.6069269487222463,0.5800086872968029,0.19062872448482893,12.362981668537223,0.003663003663003663,0.7931163486719043,0.003663003663003663,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down,2,0.5,0.5,6711,418198,0.016047422512781028,0.008980012446216953,53551,6682438,0,0,4158,13422,42,0.7677682542740305,0.812323051706154,0.26676733437247613,0.3097898971837282,-0.42917022484440404,0.2292445390863468,0.6584147639307508,-0.6281549548152835,0.06756980434891285,0.9249761247700999,0.0349659082714254,0.20120241734161926,0.03918865695155573,0.27804410354745923,0.2088091121888769,0.6163975202896468,0.5794953470311821,0.17934352265780065,12.1133632945061,0.0023818975784041284,0.7778593047785013,0.0023818975784041284,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,down,2,0.6474,0.6474,8690,750000,0.011586666666666667,0.005964400455693456,32653,6733695,1,1,4158,13422,42,0.7993581812595767,0.8439129786917002,0.2743406214805203,0.3097898971837282,-0.507509277913791,0.23057428570783847,0.7380835636216294,-0.671407359547876,0.04303102414595156,0.9524049554857941,0.026345814010007785,0.20120241734161926,0.023870585914381535,0.23632227942056747,0.1529312668939518,0.6298828964829474,0.5819962355047188,0.16944058549920032,11.710779553279774,0.0,0.7626026308819635,0.0,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,0.0,0.0,0,0,,,356268,6769056,0,0,4158,13422,42,0.8513623535140842,0.8959171509462077,0.28700993739820324,0.3097898971837282,0.08723506953795679,0.3188695717586444,0.2316345022206876,0.09281489735988588,0.5235911226462407,0.4671170327863241,0.47820995409767336,0.20120241734161926,0.1005940594059406,0.10618729096989966,0.9664806480648065,0.639186140675376,0.6288944756689877,0.5568782161697932,11.728316008316009,1.6492483894058698,0.9212474012474012,0.7816750178954903,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,0.01,0.01,134,135,0.9925925925925926,0.9925925925925926,419879,6714204,0,0,4158,13422,42,0.8341518036705438,0.8787066011026673,0.28637146510531253,0.3097898971837282,0.07212018014135552,0.31853759896216116,0.24641741882080564,0.08221812888955594,0.5123425103923662,0.47437667676772305,0.4832609615164536,0.20120241734161926,0.12281391235999214,0.1203648145925837,1.0125358302799847,0.6247549438641123,0.5928290313664065,0.52197594935448,11.27073088010853,1.3452088452088453,0.9139392911649992,0.6468058968058968,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,0.02,0.02,268,277,0.9675090252707581,0.9436619718309859,486372,6666508,0,0,4158,13422,42,0.8171647674613349,0.8617195648934585,0.28564359326705746,0.3097898971837282,0.06511929826523077,0.31879462208167697,0.2536753238164462,0.0786952591112871,0.5071137133885288,0.4765194561795274,0.4904285549870501,0.20120241734161926,0.14525248586469097,0.13396840709031713,1.0504196472391605,0.6122064431146408,0.5583825832861675,0.4925482298765231,10.823793878609719,1.1196120689655173,0.906017637904202,0.5571120689655172,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,0.05,0.05,671,686,0.978134110787172,0.9853300733496333,678877,6526876,0,0,4158,13422,42,0.7686623088113573,0.8132171062434809,0.28395006325305583,0.3097898971837282,0.04387283233463296,0.3179845917644855,0.27411175942985255,0.06021788600099638,0.49250976788583356,0.4862957425118966,0.5054209173336709,0.20120241734161926,0.20746411483253588,0.1736000975966817,1.1107233144325077,0.5754701915075827,0.47236518236742003,0.4085303139673237,9.695098488318827,0.7335460710011966,0.884379294548786,0.3829278021539689,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,0.1,0.1,1342,1377,0.9745824255628177,0.9710564399421129,969099,6329602,0,0,4158,13422,42,0.6921461413251406,0.7367009387572642,0.2821721299864756,0.3097898971837282,0.027056867705381293,0.316913945050724,0.2898570773453427,0.04223122397907848,0.479812181663837,0.4948058750364009,0.5058299202059621,0.20120241734161926,0.2986795610935466,0.2396519577377253,1.1343738169206514,0.5235687126235823,0.36043067932028483,0.3012487920417537,8.154025080906148,0.43067345783814376,0.8420307443365695,0.25806451612903225,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,0.15,0.15,2013,2071,0.9719942056977305,0.9668587896253602,1208703,6150164,0,0,4158,13422,42,0.62434700557786,0.6689018030099836,0.2803528000110534,0.3097898971837282,0.016394665505230277,0.3152181413727644,0.2988234758675341,0.027520559157602226,0.4716342944719957,0.5008500000701785,0.4941624923516267,0.20120241734161926,0.3724813940824106,0.30228737520535826,1.1249876848276585,0.47635976685279,0.27854632566832954,0.21941834510912164,6.920360882156382,0.3049054905490549,0.7953887280017822,0.19891989198919893,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,0.2,0.2,2684,2760,0.972463768115942,0.9738751814223512,1446215,5974235,0,0,4158,13422,42,0.5649668833904067,0.6095216808225302,0.27898449037576395,0.3097898971837282,0.009182963657732746,0.3133756453978675,0.30419268174013475,0.01605816245155401,0.46764132835934064,0.5029245774754498,0.4985592268902941,0.20120241734161926,0.44111387016672576,0.3538026721479959,1.1296757041361942,0.4300740156712691,0.21543179813881247,0.1640252120505134,5.841095220633174,0.25090631558862814,0.7523530130790856,0.17496660942568212,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,0.3,0.3,4027,4137,0.9734106840705825,0.9753086419753086,1867590,5646857,0,0,4158,13422,42,0.4622251161426047,0.5067799135747281,0.27753011346841355,0.3097898971837282,0.004871691107259546,0.312192713092688,0.30732102198542843,0.008776062441512121,0.46410771090073916,0.5055030797766074,0.5077531223211663,0.20120241734161926,0.5481896991330953,0.4503249767873723,1.1114504745867682,0.343943038684508,0.12708462216840194,0.0924582123707509,4.055718906204057,0.2081570996978852,0.6612760952660982,0.14909365558912388,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,0.4,0.4,5369,5523,0.9721166032953105,0.9682539682539683,2195440,5396775,0,0,4158,13422,42,0.37870552144732833,0.42326031887945165,0.27538479463615567,0.3097898971837282,0.00410012118820835,0.3121545997703711,0.3080544785821627,0.007356147525540197,0.46138946191432034,0.5078509215157754,0.5032898496810926,0.20120241734161926,0.6301369863013698,0.5327991307890806,1.092584760384574,0.27814812581069487,0.07914653890197833,0.053141495976031614,2.9327583171976763,0.17801317659217156,0.5782432670304524,0.1327993799250743,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,0.5,0.5,6711,6895,0.973313995649021,0.978134110787172,2428754,5173383,0,0,4158,13422,42,0.3093417902597259,0.35389658769184923,0.2736642288852219,0.3097898971837282,-0.0032300912174452745,0.3077029242260702,0.3109330154435155,-0.005643986393817333,0.45452631578947367,0.5143368251116722,0.4847013412276576,0.20120241734161926,0.6940179142674344,0.6043235704323571,1.0741591841902103,0.2193751746318541,0.05100496228923433,0.03253593866909994,2.1416842105263156,0.16743542435424355,0.5187368421052632,0.128690036900369,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,1.0,1.0,13422,13786,0.9735964021471057,0.9738789725729212,3243673,4597004,0,0,4158,13422,42,0.10914807844330512,0.1537028758754284,0.267844864806148,0.3097898971837282,-0.025941708388706297,0.2878355039794878,0.3137772123681941,-0.034931535619968195,0.42943402633916905,0.541472919012033,0.4353035051151385,0.20120241734161926,0.8637181409295352,0.8290876777251185,1.02058498878037,0.06773368869006093,0.015084306266700011,0.010854725208038629,0.7038293746970431,0.17483933444845498,0.31846825012118274,0.13663174575226691,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,1.5,1.5,20133,20665,0.9742559883861601,0.9755778456170955,3551951,4423458,0,0,4158,13422,42,0.04075290633780665,0.08530770376992997,0.2643298452384458,0.3097898971837282,-0.046544520907250864,0.2672159824781464,0.31376050338539724,-0.04918741502951193,0.3958045950232497,0.582098879823919,0.38011001907770214,0.20120241734161926,0.9139753376394598,0.9154311649016641,0.9992161751076671,0.022074888977971392,0.011885801534755769,0.008996236009895279,0.4943231441048035,0.17455404414759307,0.2847161572052402,0.13480491976867312,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,2.0,2.0,26844,27530,0.9750817290228841,0.9775673707210488,3695147,4349819,0,0,4158,13422,42,0.015942892926988583,0.06049769035911191,0.2631331227330677,0.3097898971837282,-0.06873532529660992,0.24521290031364545,0.31394822561025537,-0.06227629913252661,0.3753129114042729,0.6086210803061141,0.36345353401734704,0.20120241734161926,0.9358749634823255,0.9432785888077859,0.9961390769119566,0.0027009572711122693,0.010977584141734564,0.009752939342310097,0.4605911330049261,0.16875495638382237,0.2746305418719212,0.13195876288659794,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,2.5,2.5,33555,34390,0.9757196859552195,0.9782798833819242,3724842,4301188,0,0,4158,13422,42,0.004394688486517717,0.04894948591864104,0.26297544531872163,0.3097898971837282,-0.07702357085350847,0.23653659052711695,0.3135601613806254,-0.06319523156104054,0.35207285904129265,0.6340451231457783,0.33263590279606775,0.20120241734161926,0.9443799012489108,0.958078335373317,0.992986058328467,-0.010093535767036803,0.010622194727074092,0.009813445262448836,0.5190258751902588,0.16294555424990206,0.2831050228310502,0.12831962397179789,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,3.0,3.0,40266,41252,0.9760981285755842,0.9779947537161178,3728707,4302151,0,0,4158,13422,42,-0.0011186478269974071,0.043436149605125915,0.2647877254551896,0.3097898971837282,-0.08357051346548625,0.22984936504370598,0.31341987850919223,-0.06433360138912364,0.33613700056525353,0.658434975872853,0.29525999014265847,0.20120241734161926,0.9482407676650189,0.9653117359413202,0.9912989783939468,-0.009840176864366985,0.00977979018861964,0.009051266922753293,0.5540308747855918,0.14845392943375652,0.3259005145797599,0.1200249240595062,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,3.5,3.5,46977,48128,0.976084607712766,0.9760034904013961,3754541,4270760,0,0,4158,13422,42,-0.0030557659912054265,0.0414990314409179,0.26462877174299027,0.3097898971837282,-0.06797664069964515,0.24463422123372558,0.31261086193337073,-0.05123159723060017,0.35392666978797216,0.6405125453455683,0.3148968169281173,0.20120241734161926,0.9511523409189737,0.9662731871838112,0.9923332079140665,-0.01809894043000488,0.010135179603280113,0.008525964827198612,0.5008976660682226,0.15787019043917605,0.30700179533213645,0.12491255343956471,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,4.0,4.0,53688,55017,0.9758438300888816,0.9741617070692408,3739607,4274658,0,0,4158,13422,42,-0.0024597296329875724,0.04209506779913575,0.26456731187618643,0.3097898971837282,-0.0785108599091763,0.23458395724539707,0.3130948171545734,-0.059589584984853186,0.3436755983621057,0.6503306280590925,0.30714226871785266,0.20120241734161926,0.9489973844812555,0.9672782874617737,0.9907010106951397,-0.017073402524909256,0.010214155028760217,0.009189654942920435,0.47079646017699117,0.16037955977288637,0.2778761061946903,0.1309014544606051,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,4.5,4.5,60399,61896,0.975814269096549,0.9755778456170955,3729250,4254660,0,0,4158,13422,42,-0.002087206909101419,0.0424675905230219,0.26590380036333516,0.3097898971837282,-0.06553666435652963,0.24703641705333637,0.312573081409866,-0.04970102444162692,0.36154963934891693,0.6307566983908574,0.3147946210198994,0.20120241734161926,0.9513396089790007,0.9640939082399878,0.9935325421503383,-0.022334743475679503,0.009845603043186395,0.008670949690599058,0.45263157894736844,0.15452847805788983,0.26666666666666666,0.12612822906940555,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,5.0,5.0,67110,68774,0.9758048099572513,0.9757196859552195,3743947,4268438,0,0,4158,13422,42,-0.0010441432822201808,0.04351065414990314,0.26438162270302057,0.3097898971837282,-0.07547814314899456,0.2375958574171664,0.31307400056616097,-0.05824086524627251,0.36273833621077833,0.6287160255192739,0.324718571375579,0.20120241734161926,0.9500945729666812,0.9632004886242175,0.9933143292069477,-0.01870984320466675,0.010003553894146604,0.00886013301269623,0.4794520547945205,0.15578750584203147,0.2876712328767123,0.1257984109674404,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,5.5,5.5,73821,75619,0.9762229069413771,0.9804236669101534,3733287,4317537,0,0,4158,13422,42,0.0024575703223097024,0.04701236775443302,0.2654578199115137,0.3097898971837282,-0.08282905166773033,0.23085483535375215,0.3136838870214825,-0.06604453096275864,0.3474780021263465,0.6426899063959022,0.31522272369582716,0.20120241734161926,0.9452714535901926,0.9610350076103501,0.9919031702046412,-0.005792222475500505,0.01109604727995472,0.010284877655329957,0.5530903328050714,0.1704323352357126,0.3264659270998415,0.13321866937690563,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,6.0,6.0,80532,82503,0.9761099596378313,0.9748692620569437,3738557,4296609,0,0,4158,13422,42,0.0011909930610967607,0.045745790493220084,0.2649721075079294,0.3097898971837282,-0.07840907532243377,0.2349677069937616,0.31337678231619537,-0.06182637486910132,0.35072071710067204,0.6374269593311997,0.3211562585762494,0.20120241734161926,0.9484866123399301,0.9603053435114504,0.9939559112138151,-0.011298240248163699,0.01042475616337383,0.008288406925872016,0.48859934853420195,0.16208619612742037,0.2947882736156352,0.12843535290443472,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,6.5,6.5,87243,89379,0.9761017688718826,0.9760034904013961,3722767,4236709,0,0,4158,13422,42,-0.0022362159986558786,0.04231858143346744,0.26320611160967866,0.3097898971837282,-0.08625784901108247,0.22718235798029696,0.3134402069913794,-0.06597489928367474,0.34503063385760335,0.6513627039974403,0.3200823931121536,0.20120241734161926,0.9498047157529292,0.9660470118297741,0.9917752368784671,-0.027057532324928128,0.010753820436207599,0.010032063003655363,0.545774647887324,0.16656293760697058,0.3028169014084507,0.1330325190602147,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,7.0,7.0,93954,96249,0.976155596421781,0.9768558951965065,3697977,4224612,0,0,4158,13422,42,-0.0011186478269974071,0.043436149605125915,0.26219538115175867,0.3097898971837282,-0.08076002432391513,0.23253777735846023,0.31329780168237537,-0.06278473225370278,0.34902968375862725,0.6416071609644552,0.3188539803463783,0.20120241734161926,0.9497697179044329,0.963855421686747,0.9928973560022819,-0.030240172663035327,0.010043041606886658,0.009476548203271073,0.45969125214408235,0.15741101331879429,0.27615780445969124,0.12835890645688916,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,7.5,7.5,100665,103104,0.9763442737430168,0.9789934354485776,3703379,4259788,0,0,4158,13422,42,0.0013400021506512272,0.04589479958277455,0.2635532167186775,0.3097898971837282,-0.0730580867276539,0.2400847967043409,0.3131428834319948,-0.058006924992200413,0.359724211053666,0.6333012021556453,0.3201630643916264,0.20120241734161926,0.9460124475322044,0.9626900046061723,0.9915179658579765,-0.02098560074162861,0.01024048017058692,0.010573238072535003,0.4805194805194805,0.15914415117913477,0.288961038961039,0.12736217398094643,99.0,0.06132756132756133,0.3693052978767266,0.0
ca-GrQc,neutral,1,8.0,8.0,107376,109990,0.9762342031093736,0.9745861167586407,3826278,4297015,0,0,4158,13422,42,-0.002012702364324186,0.042542095067799136,0.26698964653512136,0.3097898971837282,-0.053231327580385346,0.25882314180185273,0.3120544693822381,-0.04023853481405958,0.3777081410388583,0.6194456168170794,0.36115810873491183,0.20120241734161926,0.9502473086994472,0.9650274893097129,0.9924690201045818,-0.011191424345272873,0.010358943308807076,0.009662032309140898,0.46059544658493873,0.16325577776048555,0.29947460595446584,0.13010660648976732,99.0,0.06132756132756133,0.3693052978767266,0.0
